unique_id,product_id,machine_type,brand,location,product_type,air_temperature_K,process_temperature_K,temperature_C,rotational_speed_rpm,vibration_mm_s,pressure_bar,voltage_V,current_A,torque_Nm,tool_wear_min,machine_failure,failure_type,tool_wear_failure,heat_dissipation_failure,power_failure,overstain_failure,random_failures,timestamp,operating_hours,downtime_hours,maintenance_type,maintenance_cost,production_units,defect_rate
6039,L53218,Lathe,GE,Factory_A,Low,300.7,311,27.55,1496,3.196996592,7.112228437,217.3735388,8.043482253,38.3,99,0,None,0,0,0,0,0,2025-09-09 14:00:00,1665,0,Preventive,272,339,0.599265316
6040,L53219,CNC,Siemens,Factory_A,Low,300.6,310.9,27.45,1433,4.384987501,6.914512883,218.3000445,8.712966447,42.6,101,0,None,0,0,0,0,0,2025-09-09 15:00:00,1508,0,Preventive,253,298,1.99278789
6041,M20900,CNC,ABB,Factory_C,Medium,300.7,311.1,27.55,1438,5.043304179,7.414126819,225.123411,9.01561957,46.6,103,0,None,0,0,0,0,0,2025-09-09 16:00:00,1130,0,Preventive,258,390,0.324187147
6042,M20901,Lathe,Siemens,Factory_A,Medium,300.7,311,27.55,1418,4.586050658,7.351675686,221.8246464,9.216061858,49.3,106,0,None,0,0,0,0,0,2025-09-09 17:00:00,1706,0,Preventive,102,440,2.413908394
6043,M20902,Press,Bosch,Factory_A,Medium,300.8,311,27.65,1580,3.178079976,6.731208672,221.569294,7.233269285,36.6,109,0,None,0,0,0,0,0,2025-09-09 18:00:00,1601,0,Preventive,167,374,2.093855787
6044,M20903,Press,ABB,Factory_A,Medium,300.7,310.9,27.55,1468,5.097675768,7.164141516,221.1737734,8.076911627,41.8,112,0,None,0,0,0,0,0,2025-09-09 19:00:00,1864,0,Preventive,190,441,0.314578158
6045,M20904,Press,GE,Factory_A,Medium,300.8,310.9,27.65,1522,3.790361024,6.957316833,217.3234015,8.165685587,41.7,115,0,None,0,0,0,0,0,2025-09-09 20:00:00,1569,0,Preventive,193,332,1.518294229
6046,L53225,Conveyor,Siemens,Factory_C,Low,300.8,310.9,27.65,1311,5.427423171,7.772895585,217.8771781,10.63384916,55.8,118,0,None,0,0,0,0,0,2025-09-09 21:00:00,1437,0,Preventive,92,378,1.595417988
6047,L53226,Press,ABB,Factory_A,Low,300.9,311,27.75,1316,5.281950036,7.708488261,217.4872621,11.47097352,56.5,120,0,None,0,0,0,0,0,2025-09-09 22:00:00,1401,0,Preventive,254,424,2.103167302
6048,H35461,Press,ABB,Factory_C,High,300.9,311,27.75,1853,2.981878984,6.40469641,216.919902,4.974207285,23.6,122,0,None,0,0,0,0,0,2025-09-09 23:00:00,1627,0,Preventive,120,226,1.412214295
6049,M20908,CNC,Siemens,Factory_A,Medium,300.9,311,27.75,1556,3.630083455,6.846575642,216.169129,7.914080374,38.8,127,0,None,0,0,0,0,0,2025-09-10 00:00:00,1424,0,Preventive,243,471,2.016102346
6050,M20909,Conveyor,Siemens,Factory_A,Medium,300.9,311,27.75,1567,3.235403694,7.039775595,214.0445858,7.362306164,34.3,130,0,None,0,0,0,0,0,2025-09-10 01:00:00,1434,0,Preventive,178,416,2.85558056
6051,M20910,Press,GE,Factory_A,Medium,300.9,311.1,27.75,1546,3.0961121,6.853663241,219.3369193,8.355241874,37.7,133,0,None,0,0,0,0,0,2025-09-10 02:00:00,1986,0,Preventive,132,316,1.131222098
6052,L53231,Press,GE,Factory_A,Low,300.9,311,27.75,1382,5.875908504,7.532721795,221.0344245,10.85232771,51.2,136,0,None,0,0,0,0,0,2025-09-10 03:00:00,1576,0,Preventive,227,323,2.592197273
6053,L53232,Lathe,Bosch,Factory_A,Low,300.9,311,27.75,2003,2.046304217,5.961593691,216.6106824,3.553228854,20.2,138,0,None,0,0,0,0,0,2025-09-10 04:00:00,1964,0,Preventive,228,400,1.315568668
6054,L53233,CNC,ABB,Factory_A,Low,300.8,310.9,27.65,1748,3.202066945,6.358801082,222.8240627,6.001942612,29.9,140,0,None,0,0,0,0,0,2025-09-10 05:00:00,1929,0,Preventive,162,226,1.897171682
6055,H35468,Conveyor,ABB,Factory_C,High,300.7,310.8,27.55,1518,4.452494442,7.169891093,217.5295138,7.603494662,40.1,142,0,None,0,0,0,0,0,2025-09-10 06:00:00,2162,0,Preventive,70,302,2.66294048
6056,L53235,Press,ABB,Factory_B,Low,300.7,310.8,27.55,1475,4.003688459,7.029725963,220.2721607,8.560484363,42,147,0,None,0,0,0,0,0,2025-09-10 07:00:00,1677,0,Preventive,233,366,1.607649862
6057,L53236,Press,Siemens,Factory_C,Low,300.8,310.8,27.65,1634,3.583770919,6.267410507,221.2322781,5.91314472,29.2,149,0,None,0,0,0,0,0,2025-09-10 08:00:00,2200,0,Preventive,240,252,1.903260709
6058,L53237,Conveyor,Siemens,Factory_A,Low,300.8,310.8,27.65,1689,3.442539687,6.586298576,222.3133039,6.479477892,32.9,151,0,None,0,0,0,0,0,2025-09-10 09:00:00,1531,0,Preventive,69,407,2.231513218
6059,M20918,Press,GE,Factory_C,Medium,300.9,310.9,27.75,1636,2.920444291,7.385218623,224.5535163,6.942810687,35.3,153,0,None,0,0,0,0,0,2025-09-10 10:00:00,2096,0,Preventive,260,333,2.646812211
6060,L53239,Lathe,Siemens,Factory_B,Low,300.9,311,27.75,2235,1.189874127,5.708304067,220.8328793,3.511169482,15.8,156,0,None,0,0,0,0,0,2025-09-10 11:00:00,1998,0,Preventive,80,312,0.792332261
6061,L53240,CNC,Siemens,Factory_A,Low,301,311.1,27.85,1615,3.830242741,6.110109898,212.419289,6.99881876,35.6,158,0,None,0,0,0,0,0,2025-09-10 12:00:00,2347,0,Preventive,114,276,1.930583154
6062,H35475,Press,GE,Factory_C,High,301.1,311.1,27.95,1618,3.101878217,6.501366335,217.0410605,5.687196593,29.5,160,0,None,0,0,0,0,0,2025-09-10 13:00:00,2343,0,Preventive,191,341,1.111738322
6063,M20922,Lathe,ABB,Factory_A,Medium,301.1,311.2,27.95,1407,4.804419834,7.584607152,216.8854719,10.6681567,53,165,0,None,0,0,0,0,0,2025-09-10 14:00:00,1957,0,Preventive,236,374,0.132155873
6064,L53243,Conveyor,ABB,Factory_B,Low,301.1,311.1,27.95,1450,4.885597735,7.028010238,223.985043,8.825108087,43.3,168,0,None,0,0,0,0,0,2025-09-10 15:00:00,2175,0,Preventive,241,380,0.838780259
6065,L53244,Press,GE,Factory_A,Low,301.1,311.1,27.95,1889,1.944606824,6.203530408,226.2897441,4.500133398,23.8,170,0,None,0,0,0,0,0,2025-09-10 16:00:00,2189,0,Preventive,81,294,2.79845875
6066,L53245,CNC,GE,Factory_C,Low,301,310.9,27.85,1568,4.173047446,6.762653601,220.6411605,7.385954876,38.2,172,0,None,0,0,0,0,0,2025-09-10 17:00:00,1868,0,Preventive,196,385,0.120435111
6067,L53246,Lathe,Siemens,Factory_A,Low,301,311,27.85,1804,2.250847105,6.182057151,228.1853996,5.487082897,25.8,174,0,None,0,0,0,0,0,2025-09-10 18:00:00,2316,0,Preventive,223,423,2.860020863
6068,L53247,Lathe,Bosch,Factory_C,Low,301,311,27.85,1582,3.727254053,6.892740516,223.9803533,7.52252297,37.5,176,0,None,0,0,0,0,0,2025-09-10 19:00:00,2488,0,Preventive,65,416,0.776909249
6069,M20928,Conveyor,GE,Factory_C,Medium,301,310.9,27.85,2047,1.432607713,5.81730303,220.1615527,4.413879779,17.9,178,0,None,0,0,0,0,0,2025-09-10 20:00:00,2199,0,Preventive,164,305,2.167366453
6070,L53249,CNC,Siemens,Factory_C,Low,300.9,310.9,27.75,1601,3.2456636,6.624490604,224.3319258,6.76999842,34,181,0,None,0,0,0,0,0,2025-09-10 21:00:00,2257,0,Preventive,105,240,2.619338236
6071,L53250,Conveyor,Siemens,Factory_A,Low,300.9,310.9,27.75,1615,3.161936104,7.076806474,221.9826715,6.35522246,32,183,0,None,0,0,0,0,0,2025-09-10 22:00:00,2325,0,Preventive,133,365,1.700218998
6072,M20931,Lathe,Siemens,Factory_C,Medium,300.9,310.8,27.75,1452,4.430902248,7.080888809,222.7403628,7.958481369,43.6,185,0,None,0,0,0,0,0,2025-09-10 23:00:00,2388,0,Preventive,79,450,2.287920306
6073,M20932,Press,GE,Factory_A,Medium,300.9,310.8,27.75,1695,2.54981021,6.339502682,223.376543,4.975868747,30.2,188,0,None,0,0,0,0,0,2025-09-11 00:00:00,1971,0,Preventive,254,293,2.398943318
6074,M20933,CNC,GE,Factory_A,Medium,300.9,310.8,27.75,1790,2.709816271,6.090565,217.8967503,5.03223492,26.2,191,0,None,0,0,0,0,0,2025-09-11 01:00:00,2264,0,Preventive,292,372,1.666499818
6075,M20934,Press,GE,Factory_A,Medium,301,310.8,27.85,1533,4.893361605,7.072614894,221.102628,8.572676957,39.3,194,0,None,0,0,0,0,0,2025-09-11 02:00:00,2092,0,Preventive,187,470,0.272962517
6076,L53255,Conveyor,ABB,Factory_A,Low,301,310.9,27.85,1813,2.823298647,6.289969342,224.348946,6.449253373,28.5,197,0,None,0,0,0,0,0,2025-09-11 03:00:00,2663,0,Preventive,288,425,0.946491377
6077,L53256,Lathe,GE,Factory_A,Low,301,310.9,27.85,1492,3.022650957,6.718005982,221.3984565,6.955783132,36.7,199,0,None,0,0,0,0,0,2025-09-11 04:00:00,2448,0,Preventive,246,421,1.34345034
6078,L53257,Lathe,GE,Factory_C,Low,300.9,310.7,27.75,1479,4.549611328,7.346584219,219.0373721,8.62477289,43.3,201,0,None,0,0,0,0,0,2025-09-11 05:00:00,2605,0,Preventive,117,390,0.05762163
6079,L53258,Press,ABB,Factory_A,Low,300.8,310.7,27.65,1339,5.837916733,7.998171762,219.7972864,12.70235757,59.1,203,1,Overstrain,0,0,0,1,0,2025-09-11 06:00:00,2216,1,Corrective,387,65,3.337693388
6080,M20939,Conveyor,GE,Factory_C,Medium,300.8,310.7,27.65,1371,4.780578561,7.251127045,221.9059402,8.71949388,44.7,205,0,None,0,0,0,0,0,2025-09-11 07:00:00,2736,0,Preventive,206,291,1.316476944
6081,L53260,Press,ABB,Factory_C,Low,300.9,310.7,27.75,1468,3.305540923,6.792336176,217.7870687,7.480495235,36.2,208,0,None,0,0,0,0,0,2025-09-11 08:00:00,2180,0,Preventive,289,346,1.012120176
6082,L53261,Press,GE,Factory_C,Low,300.9,310.7,27.75,1517,4.285817176,7.30180216,219.1067131,8.174598281,41.7,210,0,None,0,0,0,0,0,2025-09-11 09:00:00,2132,0,Preventive,112,288,0.043774467
6083,L53262,Press,GE,Factory_B,Low,300.9,310.7,27.75,1352,4.619568964,7.493865923,219.8010594,9.362674357,46.4,212,0,None,0,0,0,0,0,2025-09-11 10:00:00,2228,0,Preventive,215,334,2.575749317
6084,L53263,CNC,ABB,Factory_C,Low,300.9,310.7,27.75,1389,4.896254599,7.747042824,220.3992638,10.47176758,50,214,0,None,0,0,0,0,0,2025-09-11 11:00:00,2907,0,Preventive,298,375,0.651217804
6085,M20944,Lathe,ABB,Factory_A,Medium,300.8,310.6,27.65,1505,3.683732604,7.007804351,215.4766526,6.993952911,36.2,0,0,None,0,0,0,0,0,2025-09-11 12:00:00,689,0,Preventive,87,416,2.361983141
6086,L53265,CNC,ABB,Factory_B,Low,300.9,310.6,27.75,1538,3.342703052,7.073737355,220.4554838,7.716635137,36.7,3,0,None,0,0,0,0,0,2025-09-11 13:00:00,222,0,Preventive,142,417,0.332945604
6087,L53266,Lathe,ABB,Factory_A,Low,300.9,310.8,27.75,1482,2.923608585,6.707898314,213.5368616,6.52921933,37,5,0,None,0,0,0,0,0,2025-09-11 14:00:00,762,0,Preventive,101,497,1.354276575
6088,M20947,Lathe,GE,Factory_B,Medium,300.9,310.8,27.75,1599,3.537383941,6.702348802,225.1729735,7.294506176,33,7,0,None,0,0,0,0,0,2025-09-11 15:00:00,866,0,Preventive,193,216,1.457797911
6089,L53268,Conveyor,ABB,Factory_A,Low,300.9,310.8,27.75,1476,3.806545334,6.726841311,220.6742906,7.402130873,39,10,0,None,0,0,0,0,0,2025-09-11 16:00:00,498,0,Preventive,256,423,1.22524635
6090,L53269,CNC,Bosch,Factory_A,Low,300.9,310.7,27.75,1509,4.344763839,6.723643183,214.1273351,7.185793014,37.5,12,0,None,0,0,0,0,0,2025-09-11 17:00:00,739,0,Preventive,177,267,1.217092689
6091,L53270,Conveyor,GE,Factory_C,Low,300.9,310.8,27.75,1708,2.521102278,6.857799458,224.7601578,5.660416486,29.1,14,0,None,0,0,0,0,0,2025-09-11 18:00:00,556,0,Preventive,201,364,1.018512314
6092,L53271,CNC,GE,Factory_A,Low,300.9,310.7,27.75,1412,5.426029139,7.724224836,221.8989462,12.23768326,57.5,16,0,None,0,0,0,0,1,2025-09-11 19:00:00,404,0,Preventive,262,247,0.242629531
6093,L53272,Press,Bosch,Factory_A,Low,300.9,310.7,27.75,1658,2.52983005,6.603737093,220.7870093,4.882866591,28.5,18,0,None,0,0,0,0,0,2025-09-11 20:00:00,702,0,Preventive,157,455,2.730931728
6094,L53273,Press,Bosch,Factory_A,Low,301,310.8,27.85,1375,5.633936361,8.22981857,224.2770503,11.13367241,57.2,20,0,None,0,0,0,0,0,2025-09-11 21:00:00,258,0,Preventive,117,268,2.614680084
6095,M20954,CNC,ABB,Factory_A,Medium,300.9,310.8,27.75,1402,4.706077222,7.427508608,221.062337,9.13995379,48.1,22,0,None,0,0,0,0,0,2025-09-11 22:00:00,437,0,Preventive,180,393,0.728255934
6096,M20955,CNC,GE,Factory_A,Medium,300.9,310.7,27.75,1452,4.278755258,7.400238765,221.9385396,9.857317157,47.3,25,0,None,0,0,0,0,0,2025-09-11 23:00:00,681,0,Preventive,138,262,1.337407758
6097,M20956,CNC,ABB,Factory_A,Medium,300.8,310.7,27.65,1483,3.747760854,7.090997275,223.1715802,7.889257324,40.8,28,0,None,0,0,0,0,0,2025-09-12 00:00:00,750,0,Preventive,96,371,0.423394594
6098,H35511,Press,GE,Factory_A,High,300.9,310.8,27.75,1477,4.448787867,7.09318364,225.5953371,8.015799332,38.4,31,0,None,0,0,0,0,0,2025-09-12 01:00:00,933,0,Preventive,280,284,2.197498838
6099,M20958,CNC,GE,Factory_A,Medium,300.8,310.7,27.65,1924,2.211764565,5.791882182,221.6562592,4.353731132,22.4,36,0,None,0,0,0,0,0,2025-09-12 02:00:00,1008,0,Preventive,88,243,1.99553605
6100,H35513,Lathe,ABB,Factory_A,High,300.9,310.7,27.75,1609,2.689915203,6.477109759,219.8074134,5.962565154,28.7,39,0,None,0,0,0,0,0,2025-09-12 03:00:00,1093,0,Preventive,170,487,2.905620122
6101,M20960,Conveyor,ABB,Factory_A,Medium,300.8,310.7,27.65,1886,1.404958823,6.22611694,216.416334,3.485277341,21.1,44,0,None,0,0,0,0,0,2025-09-12 04:00:00,1147,0,Preventive,131,356,1.269385318
6102,L53281,Conveyor,Bosch,Factory_A,Low,300.7,310.6,27.55,1616,3.211801945,6.274319589,215.6670937,5.260140737,29.6,47,0,None,0,0,0,0,0,2025-09-12 05:00:00,571,0,Preventive,60,498,1.883227958
6103,L53282,Lathe,ABB,Factory_B,Low,300.7,310.7,27.55,1442,4.764045794,6.882610958,214.2248106,9.144494931,43.2,49,0,None,0,0,0,0,0,2025-09-12 06:00:00,605,0,Preventive,80,354,0.730691855
6104,L53283,Press,Bosch,Factory_A,Low,300.8,310.8,27.65,1407,4.76286723,7.157924454,218.2945926,9.10885094,45.1,51,0,None,0,0,0,0,0,2025-09-12 07:00:00,671,0,Preventive,173,478,0.336395271
6105,M20964,Lathe,ABB,Factory_A,Medium,300.8,310.8,27.65,1461,4.057308489,7.20053544,215.6816952,8.498263866,41.3,53,0,None,0,0,0,0,0,2025-09-12 08:00:00,570,0,Preventive,99,462,0.985394459
6106,M20965,Lathe,Siemens,Factory_A,Medium,300.8,310.9,27.65,1522,5.341476159,7.391962079,221.3425723,9.583427923,46.2,56,0,None,0,0,0,0,0,2025-09-12 09:00:00,1180,0,Preventive,214,423,0.744173197
6107,L53286,Press,Bosch,Factory_A,Low,300.9,311,27.75,1432,5.266048759,7.273012315,214.5457984,9.024665461,48.1,59,0,None,0,0,0,0,0,2025-09-12 10:00:00,1239,0,Preventive,178,395,0.936177555
6108,L53287,Conveyor,Bosch,Factory_A,Low,300.9,311,27.75,1438,4.479088634,7.483316834,225.1555393,9.733727795,49,61,0,None,0,0,0,0,0,2025-09-12 11:00:00,1326,0,Preventive,221,410,1.036061674
6109,M20968,Lathe,Bosch,Factory_A,Medium,300.8,310.9,27.65,1678,3.585821346,6.357656913,214.5340213,5.902152446,28.1,63,0,None,0,0,0,0,0,2025-09-12 12:00:00,740,0,Preventive,170,265,1.253317318
6110,M20969,Conveyor,Siemens,Factory_A,Medium,300.8,310.9,27.65,1514,4.119749779,6.604261412,221.1015717,7.28262312,38.7,66,0,None,0,0,0,0,0,2025-09-12 13:00:00,1279,0,Preventive,83,288,0.296130965
6111,L53290,Press,ABB,Factory_A,Low,300.7,310.8,27.55,1534,4.563906482,7.301110251,218.8322094,7.793154982,41.3,69,0,None,0,0,0,0,0,2025-09-12 14:00:00,697,0,Preventive,72,352,1.381290989
6112,M20971,Lathe,ABB,Factory_A,Medium,300.7,310.8,27.55,1486,3.991959371,7.167224574,216.7604941,8.224778341,41.2,71,0,None,0,0,0,0,0,2025-09-12 15:00:00,1276,0,Preventive,88,386,0.330033557
6113,L53292,Conveyor,Bosch,Factory_B,Low,300.7,310.8,27.55,1925,1.546739814,6.074878327,228.3563482,4.418030891,22,74,0,None,0,0,0,0,0,2025-09-12 16:00:00,1086,0,Preventive,94,445,0.796055258
6114,M20973,Conveyor,GE,Factory_A,Medium,300.7,310.8,27.55,1724,3.330627917,6.371747323,220.7542511,6.413964344,30,76,0,None,0,0,0,0,0,2025-09-12 17:00:00,1320,0,Preventive,155,387,2.283762643
6115,M20974,Conveyor,Siemens,Factory_C,Medium,300.8,310.8,27.65,1549,3.441592284,6.784151582,222.059423,6.987042475,35.5,79,0,None,0,0,0,0,0,2025-09-12 18:00:00,857,0,Preventive,202,299,2.970085965
6116,L53295,Press,GE,Factory_B,Low,300.8,310.9,27.65,1457,4.970914329,7.535903627,220.6623429,9.169304989,47.7,82,0,None,0,0,0,0,0,2025-09-12 19:00:00,1062,0,Preventive,219,211,1.832324055
6117,L53296,Lathe,ABB,Factory_A,Low,300.8,310.9,27.65,1453,4.420288311,7.108525692,222.5356014,8.866822613,43.9,84,0,None,0,0,0,0,0,2025-09-12 20:00:00,1153,0,Preventive,179,249,0.499447336
6118,L53297,CNC,Siemens,Factory_C,Low,300.8,311,27.65,1578,3.731008336,6.980896347,221.9306191,9.448670761,44.4,86,0,None,0,0,0,0,0,2025-09-12 21:00:00,1383,0,Preventive,91,479,2.002143644
6119,M20978,Conveyor,Siemens,Factory_C,Medium,300.9,311.1,27.75,1325,6.143633156,8.340604923,219.9209315,12.80032551,61.4,88,0,None,0,0,0,0,0,2025-09-12 22:00:00,1671,0,Preventive,218,205,0.099056015
6120,L53299,CNC,Bosch,Factory_B,Low,300.9,311.1,27.75,1471,4.622004904,7.146784653,214.658534,7.345640238,39.3,91,0,None,0,0,0,0,0,2025-09-12 23:00:00,1629,0,Preventive,139,256,2.442608266
6121,M20980,CNC,GE,Factory_B,Medium,300.9,311.2,27.75,1472,3.571372478,7.515126888,217.3286302,8.397927679,40,93,0,None,0,0,0,0,0,2025-09-13 00:00:00,1641,0,Preventive,218,409,2.133947267
6122,L53301,CNC,ABB,Factory_A,Low,300.9,311.1,27.75,1457,3.652827195,6.886761743,220.0115601,7.11001786,37.4,96,0,None,0,0,0,0,0,2025-09-13 01:00:00,1359,0,Preventive,261,456,1.057832726
6123,L53302,Conveyor,Bosch,Factory_A,Low,301,311,27.85,1402,5.728449624,7.436797902,218.8565977,11.04245544,55.3,98,0,None,0,0,0,0,0,2025-09-13 02:00:00,990,0,Preventive,89,238,2.210565637
6124,L53303,Conveyor,ABB,Factory_A,Low,300.9,310.9,27.75,1477,4.775532041,7.311843965,220.2153975,7.510686539,41.5,100,0,None,0,0,0,0,0,2025-09-13 03:00:00,1319,0,Preventive,185,205,2.147974535
6125,M20984,Lathe,ABB,Factory_A,Medium,300.9,310.9,27.75,1727,3.242393046,6.520782892,210.424859,6.227031339,30.1,102,0,None,0,0,0,0,0,2025-09-13 04:00:00,1095,0,Preventive,262,477,2.989411859
6126,L53305,Press,ABB,Factory_A,Low,300.9,310.9,27.75,1995,2.260378923,6.088632067,228.8076836,3.957351216,20.2,105,0,None,0,0,0,0,0,2025-09-13 05:00:00,1258,0,Preventive,55,435,1.301071133
6127,L53306,Press,Siemens,Factory_B,Low,300.9,310.9,27.75,1370,4.754021004,7.504247394,227.7827739,11.00734421,52.5,107,0,None,0,0,0,0,0,2025-09-13 06:00:00,1351,0,Preventive,278,386,2.027171008
6128,L53307,Conveyor,Siemens,Factory_A,Low,300.9,310.9,27.75,1228,7.289131467,8.217964666,219.5187155,13.10777626,66.4,109,0,None,0,0,0,0,0,2025-09-13 07:00:00,1304,0,Preventive,96,474,1.670466342
6129,L53308,Conveyor,GE,Factory_C,Low,300.9,311,27.75,1499,3.42606309,6.903438759,213.8010152,7.47961877,38,111,0,None,0,0,0,0,0,2025-09-13 08:00:00,1752,0,Preventive,161,498,0.876396852
6130,M20989,Lathe,GE,Factory_A,Medium,301,311,27.85,1508,4.775747897,6.889348079,222.6051014,9.165191692,46.9,113,0,None,0,0,0,0,0,2025-09-13 09:00:00,1194,0,Preventive,162,259,1.39796079
6131,L53310,Conveyor,ABB,Factory_B,Low,301,310.9,27.85,1473,4.350629774,7.196254863,215.0687679,8.708119324,44.2,116,0,None,0,0,0,0,0,2025-09-13 10:00:00,1486,0,Preventive,229,443,0.310686133
6132,H35545,CNC,Bosch,Factory_A,High,301,311,27.85,1640,3.854401026,6.657664107,221.0669646,7.449040887,37.6,118,0,None,0,0,0,0,0,2025-09-13 11:00:00,1357,0,Preventive,94,421,1.140223447
6133,L53312,CNC,Bosch,Factory_C,Low,301.1,311.1,27.95,1429,4.081031922,6.947428123,226.429855,8.482619972,42.5,123,0,None,0,0,0,0,0,2025-09-13 12:00:00,1500,0,Preventive,109,229,0.557760898
6134,L53313,Press,ABB,Factory_B,Low,301.1,311.1,27.95,1470,4.146217082,6.932866142,221.5683206,8.423109187,40.9,125,0,None,0,0,0,0,0,2025-09-13 13:00:00,1657,0,Preventive,53,353,0.916617643
6135,L53314,CNC,ABB,Factory_C,Low,301,311,27.85,1581,3.610970617,6.672535646,218.8078637,6.756721895,37,127,0,None,0,0,0,0,0,2025-09-13 14:00:00,1726,0,Preventive,137,459,2.257360573
6136,L53315,Lathe,GE,Factory_B,Low,301,310.9,27.85,1740,3.174272314,6.391246432,225.3137217,5.643191524,28.9,129,0,None,0,0,0,0,0,2025-09-13 15:00:00,1508,0,Preventive,222,230,0.343521259
6137,H35550,Conveyor,GE,Factory_B,High,300.9,310.8,27.75,1390,3.427069006,7.074813565,223.1209717,8.194602583,40.6,131,0,None,0,0,0,0,0,2025-09-13 16:00:00,1953,0,Preventive,62,412,2.491599236
6138,M20997,Press,Siemens,Factory_A,Medium,300.9,310.8,27.75,1988,1.465291408,5.693591864,220.1386007,3.669578602,19.7,136,0,None,0,0,0,0,0,2025-09-13 17:00:00,1421,0,Preventive,112,303,0.508494137
6139,M20998,Press,Siemens,Factory_C,Medium,300.8,310.7,27.65,1452,4.68494532,7.006383392,223.8518357,8.042841116,43,139,0,None,0,0,0,0,0,2025-09-13 18:00:00,1886,0,Preventive,291,218,2.848788688
6140,L53319,Conveyor,Siemens,Factory_C,Low,300.8,310.7,27.65,1586,2.998589751,6.715352554,215.0015142,6.975565238,33.4,142,0,None,0,0,0,0,0,2025-09-13 19:00:00,2027,0,Preventive,104,249,0.395029309
6141,L53320,Conveyor,Siemens,Factory_C,Low,300.8,310.7,27.65,1589,3.062559106,6.716475134,218.214213,7.080048742,34.3,144,0,None,0,0,0,0,0,2025-09-13 20:00:00,1967,0,Preventive,299,439,2.554441002
6142,L53321,Lathe,Siemens,Factory_C,Low,300.8,310.8,27.65,1486,5.305378686,7.177577916,220.2480272,8.727683133,45.7,146,0,None,0,0,0,0,0,2025-09-13 21:00:00,1902,0,Preventive,52,496,1.488898589
6143,L53322,Lathe,GE,Factory_A,Low,300.9,310.9,27.75,1755,2.813728779,6.213794102,218.1484258,5.702589493,27.9,148,0,None,0,0,0,0,0,2025-09-13 22:00:00,2232,0,Preventive,219,293,1.168924001
6144,M21003,Press,Siemens,Factory_C,Medium,301,310.9,27.85,1575,4.085650839,6.80450292,218.4177769,7.128117013,34.6,150,0,None,0,0,0,0,0,2025-09-13 23:00:00,2087,0,Preventive,139,470,2.147118487
6145,M21004,Press,Siemens,Factory_A,Medium,301.1,311.1,27.95,1615,3.75265904,7.096430631,220.7228579,7.681281549,37.7,153,0,None,0,0,0,0,0,2025-09-14 00:00:00,1531,0,Preventive,115,260,1.431669321
6146,M21005,Lathe,GE,Factory_C,Medium,301.1,311.1,27.95,1436,4.458442761,6.855731412,223.6300938,8.997748804,41.8,156,0,None,0,0,0,0,0,2025-09-14 01:00:00,2209,0,Preventive,66,204,2.310799058
6147,M21006,CNC,Bosch,Factory_A,Medium,301.1,311.1,27.95,1470,4.33609843,7.191181301,222.3756286,7.937996617,40.6,159,0,None,0,0,0,0,0,2025-09-14 02:00:00,2112,0,Preventive,57,499,2.177482701
6148,M21007,Conveyor,Siemens,Factory_A,Medium,301.1,311.1,27.95,2089,1.047170961,5.747247008,222.2660607,4.010958656,19.8,162,0,None,0,0,0,0,0,2025-09-14 03:00:00,1754,0,Preventive,284,204,1.375558711
6149,L53328,CNC,Bosch,Factory_C,Low,301.1,311.2,27.95,1564,4.314943675,6.875525022,220.3354902,7.731725811,37,165,0,None,0,0,0,0,0,2025-09-14 04:00:00,2329,0,Preventive,251,431,1.378986538
6150,M21009,CNC,GE,Factory_B,Medium,301,311.1,27.85,1420,4.596633573,7.527327687,219.5298813,9.172563798,47.4,167,0,None,0,0,0,0,0,2025-09-14 05:00:00,2062,0,Preventive,293,311,0.779217626
6151,L53330,CNC,Bosch,Factory_C,Low,301.1,311.1,27.95,1711,2.590686019,6.356613763,219.9600143,5.227042058,29.1,170,0,None,0,0,0,0,0,2025-09-14 06:00:00,2134,0,Preventive,128,278,2.604634253
6152,L53331,Conveyor,ABB,Factory_A,Low,301.1,311.2,27.95,1555,3.620825848,7.009438404,222.3425394,6.740889012,35.3,172,0,None,0,0,0,0,0,2025-09-14 07:00:00,2510,0,Preventive,257,413,0.486125859
6153,M21012,Lathe,Siemens,Factory_A,Medium,301.1,311.1,27.95,1592,3.963920989,6.734260603,217.1911036,7.237105432,35.7,174,0,None,0,0,0,0,0,2025-09-14 08:00:00,2052,0,Preventive,80,296,0.049261294
6154,L53333,CNC,GE,Factory_A,Low,301,311.1,27.85,1236,6.221181346,8.196287338,218.2365937,12.95823338,64.4,177,1,Overstrain,0,0,0,1,0,2025-09-14 09:00:00,2034,3,Corrective,551,78,3.290204091
